,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
18,0.19,355.25906322788813,357.4744914118559,0.006236091948895961,9.907156910008422e-06,1.4519477603838539e-05,0.46555442047865925
19,0.2,331.21638887455566,333.30940596883283,0.006319183363447278,1.1185075005571841e-05,1.6775855149530704e-05,0.49984288359030393
20,0.21,302.26550668273325,304.529897051686,0.007491395210137419,1.0386869241673705e-05,1.5721168491821272e-05,0.5135617986549348
21,0.22,270.5849096886808,272.4923890144553,0.007049466756919642,1.113065290778302e-05,1.723652113814993e-05,0.5485633485253529
22,0.23,242.39622020602832,244.06902032512514,0.006901098200603029,9.960338131175562e-06,1.5880467789986804e-05,0.5943703497656785
23,0.24,221.25696063087076,223.03810531697187,0.008050118202033163,9.112248529909394e-06,1.480120028981177e-05,0.6243192052136601
24,0.25,208.5670995950059,210.35029025972722,0.008549721735517712,8.585366685246823e-06,1.472878779849538e-05,0.7155688671755245
25,0.26,205.05590197263535,206.75947939354404,0.008307868266752116,8.418893590410529e-06,1.5213566640062744e-05,0.8070743473217943
26,0.27,210.99393332682268,212.6756108885469,0.007970264998659271,8.186483719930465e-06,1.5292216129503975e-05,0.8679834532956068
27,0.28,225.53551490468547,227.42910675753586,0.008395980799966951,8.025543831132002e-06,1.570561038565721e-05,0.9569527892593834
28,0.29,247.08393351898061,248.9869026725741,0.007701711424499935,8.080078053592056e-06,1.6765712706345146e-05,1.0749443996882961
29,0.3,273.3434262675686,275.52560593017057,0.00798328934556447,8.144633661789297e-06,1.7610041280675966e-05,1.1621649311612146
30,0.31,303.32106663189904,305.4629874897369,0.007061563120629666,7.217425564752875e-06,1.8357569177800832e-05,1.5435065471893643
31,0.32,309.3743997905047,311.7020533700788,0.007523743338654576,7.847576697925433e-06,1.6816110070427463e-05,1.1428411237921292
32,0.33,290.8259247753902,292.99401580059435,0.007454944145294462,8.14237357701389e-06,1.7309078305186035e-05,1.125802524469028
33,0.34,260.7621446270948,263.03882539434176,0.008730871463351164,8.573589062377419e-06,1.6751780682045054e-05,0.9538819227475148
34,0.35,227.88129361304777,229.68246184545086,0.007903975810588326,7.587614404475345e-06,1.4613907343639158e-05,0.9260213506658361
35,0.36,205.50303689393508,207.06483283576011,0.007599867940789151,8.121988235992381e-06,1.6093797560301758e-05,0.9815095876379762
36,0.37,199.2237960209495,200.8310750840341,0.008067706243864547,7.91365339737207e-06,1.6115545961360716e-05,1.0364230213459051
37,0.38,207.88169014662242,209.59509053779055,0.008242190016637174,7.531935424971985e-06,1.5845671873055013e-05,1.1037981579766334
38,0.39,228.71783311207392,230.45911434704792,0.007613228978611275,7.407028700712417e-06,1.6130815722737943e-05,1.1777714620150532
39,0.4,259.2891098282297,260.8484068485034,0.006013738954584902,7.59309803736238e-06,1.6096373415856633e-05,1.1198690358867065
40,0.41,296.2108477309922,298.4384797480597,0.007520426865293528,7.067934476946883e-06,1.650001177466313e-05,1.3344885027557014
41,0.42,334.051351940925,336.5738955154644,0.007551364662596871,7.165766880880257e-06,1.688392779439608e-05,1.356192725086533
42,0.43,334.9304799204061,337.1024198692844,0.006484748564521192,7.5583090538903306e-06,1.5372548532155517e-05,1.0338608043876065
43,0.44,325.3826759628762,327.4420430663614,0.006329061918834755,8.097112302611328e-06,1.603353440862835e-05,0.9801546291333414
44,0.45,311.34531023832216,313.4018038950362,0.0066051859112310485,8.188096319310875e-06,1.5947696143940885e-05,0.9476683617325927
45,0.46,292.83357789255,295.068891271826,0.007633391619099594,7.664777668516192e-06,1.4762472888129632e-05,0.9260144946888549
46,0.47,272.3749322631996,274.4337747569173,0.007558854541460436,7.193377172579439e-06,1.4450164771578054e-05,1.0088151121368818
47,0.48,250.9220230065074,253.03715489447322,0.008429439005084749,7.4781697137015275e-06,1.4961510489103647e-05,1.0006914876097448
48,0.49,228.73735568026615,231.11609668705145,0.01039944262584891,6.794823917316215e-06,1.4165436260223263e-05,1.0847392710388668
49,0.5,207.1568534497676,209.16240050105017,0.00968129713250776,7.095057061355204e-06,1.521035124656902e-05,1.143795478321881
50,0.51,185.09227486410322,187.1898454235954,0.011332566748300188,6.233811055482208e-06,1.3733259314318513e-05,1.2030278415706963
51,0.52,163.4006102194345,165.22113316410844,0.011141469681350102,6.624735355241185e-06,1.4820095448414818e-05,1.2370849028240567
52,0.53,142.3255375339584,144.167002095383,0.01293839878163272,5.5578838681741586e-06,1.2903278453172981e-05,1.321617140484061
53,0.54,121.34963681279491,123.08172118473362,0.014273502726759535,6.09678999841729e-06,1.4005784275088192e-05,1.2972390846206046
54,0.55,107.03993520912896,108.86688709419676,0.01706794647715726,5.150964814329324e-06,1.3733804623859308e-05,1.6662586755890127
55,0.56,102.17865052995914,104.0152162495467,0.017974065130651473,5.580708263878347e-06,1.4024025263174465e-05,1.512947210293409
56,0.57,98.97285891330185,100.73403747896536,0.01779456090286602,4.6582440393316286e-06,1.3605950812052402e-05,1.9208325491690221
57,0.58,100.25161002979908,101.96695101103874,0.017110358434440975,4.67233262827285e-06,1.3347166639681962e-05,1.8566387929910304
58,0.59,107.34304770402599,108.89229483204703,0.014432673202019908,5.1990620987076675e-06,1.3560869411613983e-05,1.6083299553172892
59,0.6,123.6598879090109,125.23930883654396,0.012772297907104546,5.459013936098916e-06,1.4244162473983599e-05,1.6092921983200994
60,0.61,150.12098771357404,151.62619529926943,0.010026629911117357,5.285705712006415e-06,1.4470169486791286e-05,1.7376040731746518
61,0.62,186.64484706441573,188.04689761579453,0.007511863163813581,5.319860845790173e-06,1.5339298837940142e-05,1.8834022698316941
62,0.63,233.4296847529853,234.94507449258617,0.006491846746931262,5.329930096749447e-06,1.6393575438714288e-05,2.0757580570732443
63,0.64,285.6289961948373,287.6598238991136,0.007110019400449641,4.72311905057889e-06,1.5350668940130157e-05,2.250112642883456
64,0.65,300.3205033763036,302.25583755266905,0.006444229263762535,5.425447690546419e-06,1.674385512592607e-05,2.0861702261181927
65,0.66,292.6391887004013,294.62775189089314,0.006795273043651351,4.935252501780383e-06,1.4799292536655334e-05,1.9986900429748058
66,0.67,273.0702026123614,275.2135938519484,0.007849231512929489,4.362688384227175e-06,1.3081137494715912e-05,1.9984120667452072
67,0.68,252.09719009266036,254.1538618166341,0.008158249297494313,4.7607683659988625e-06,1.3314926139021296e-05,1.7968019267889073
