,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
52,0.53,23072.023138825214,23449.500774416032,0.016360838116342036,0.3745896021416163,0.390270465039631,0.04186144732358699
53,0.54,22988.464782733685,23400.994291917625,0.017945065626730594,0.4479273205650828,0.47126528927073136,0.05210213272145703
54,0.55,22860.29930277864,23311.92237697511,0.01975578133141842,0.43374896871402885,0.45352329930397295,0.04558934318292596
55,0.56,22714.905972591892,23181.22299615595,0.02052911969464999,0.37694801324854965,0.397558232041819,0.05467655503911484
56,0.57,22592.664009852524,23120.441883647538,0.023360586142689987,0.444980121251887,0.48029533495232546,0.07936357606511546
57,0.58,22447.016412160527,23038.20457027771,0.026337048419357467,0.42949515158253443,0.4625154278949062,0.07688160434571611
58,0.59,22268.13398139063,22916.528156819346,0.029117580124611075,0.38573784717345505,0.41598728909935495,0.07841968877971572
59,0.6,22123.70243553306,22814.624212173425,0.031229934440388574,0.4378042921197436,0.4695740376571182,0.0725660897099778
60,0.61,21932.695528854165,22665.246848181225,0.0333999675672938,0.420136442365419,0.4481826428131407,0.06675498152414039
61,0.62,21738.673816785344,22499.988827591485,0.03502122609790015,0.39156627564160834,0.4227217785192021,0.07956635904494935
62,0.63,21546.00422840379,22372.20039261497,0.03834567910842668,0.4309852543031441,0.4655666423074617,0.08023798415152728
63,0.64,21339.01945288752,22209.093231162653,0.040773840625436764,0.4193201773897919,0.44532366069616586,0.06201343199900844
64,0.65,21097.294367018985,21982.54951178522,0.041960600699118,0.39369762853985946,0.41008773685665195,0.04163120915302421
65,0.66,20863.0630408279,21736.181569183384,0.04184996836978527,0.4212854311064116,0.44318681740855376,0.05198704888660188
66,0.67,20623.15744235929,21482.346235475998,0.041661360318763,0.417748905711959,0.44277743710446116,0.05991285925655898
67,0.68,20350.471297284384,21234.746673536945,0.043452329105054144,0.39625215964212507,0.42861586017352027,0.08167450887996286
68,0.69,20100.94342033391,21010.91346080567,0.045270016508341726,0.4168824688742939,0.45958348626700507,0.10242939096963366
69,0.7,19809.951208645587,20781.500929699527,0.049043519129412516,0.4179804178765875,0.45377342440536433,0.08563321389698464
70,0.71,19523.73172520155,20507.18006048209,0.05037194472463935,0.39545846630013815,0.4545368482805918,0.14939212841536542
71,0.72,19214.07198960409,20235.302665777705,0.05315014312042532,0.41793962077727587,0.4833661081942363,0.15654530981121528
72,0.73,18909.25977013616,19942.540209074672,0.054644150617169984,0.4168213779645419,0.4745863966983328,0.1385845875177374
73,0.74,18563.854619430014,19580.24549554036,0.05475106851173739,0.395338688752077,0.449012682725338,0.13576711690598242
74,0.75,18240.763843148874,19239.691301860807,0.054763466448096265,0.41702109308231683,0.4792082805460571,0.14912240290796275
75,0.76,17901.48780693858,18925.70763369643,0.0572142292195883,0.4126786310508935,0.4723841024372847,0.1446778846637884
76,0.77,17518.722801613374,18612.931110955684,0.062459365430540315,0.3951101280609644,0.46258401115626585,0.1707723449824865
77,0.78,17160.19671681554,18279.490235543904,0.06522614729885667,0.41562503049342636,0.5000109782490961,0.20303384436564742
78,0.79,16786.245748749694,17897.31961587551,0.06618953896874591,0.40677602487789283,0.48324880784851515,0.18799727194732818
79,0.8,16398.22762008918,17444.136139933988,0.06378180277016554,0.3930063857866293,0.46247920238507,0.17677274240566376
80,0.81,15977.13123831948,17040.287139272736,0.06654235263483277,0.41348236193722343,0.48973244123833815,0.18440950889385532
81,0.82,15570.001641917272,16651.757379988616,0.06947691868953054,0.40041463715451586,0.49858584189153854,0.24517386635678706
82,0.83,15150.851337089625,16325.936254554752,0.07755900254849002,0.3940131568658478,0.48661457021394183,0.23502111981408436
83,0.84,14727.257645132813,15987.044765504468,0.08554118836835856,0.40988681157963036,0.48564206717941105,0.18481993921159234
84,0.85,14289.301954110073,15567.646300178301,0.0894616371166077,0.39375667370260137,0.4704756967537828,0.19483866096737246
85,0.86,13807.868742827399,15159.290460950659,0.09787330277348305,0.3942572995578915,0.4750743152817837,0.20498546460526668
86,0.87,13352.536076439586,14738.46270834286,0.10379501122252921,0.40304994662540433,0.49031741281857505,0.21651774655679912
87,0.88,12884.84781075905,14253.826695926313,0.10624719090776868,0.3820780752615977,0.4983233026872296,0.3042446948730104
88,0.89,12413.089685881912,13828.935284321415,0.11406069192022517,0.39378318233512344,0.5364539888132314,0.36230802349677305
89,0.9,11935.917320185614,13422.364948678744,0.12453568407174709,0.39355571640605586,0.5631331280990513,0.430885398493442
90,0.91,11453.003596289498,13072.974410601848,0.14144506292106485,0.37477886836441365,0.5467179203623572,0.45877467091009994
91,0.92,10974.87092516224,12712.061850350401,0.15828805067814322,0.3899396385681254,0.5706271662232778,0.4633730705568804
92,0.93,10501.966220268798,12337.997968027212,0.174827428430961,0.3790550633550646,0.5536619039473987,0.4606371408071077
93,0.94,10039.219559861533,11912.733559005415,0.1866194865021682,0.37287084735191217,0.5572536011019066,0.4944949573276123
94,0.95,9590.367007895587,11513.127598313607,0.20048873925628108,0.38135096940715524,0.5748671621358477,0.5074490646491103
95,0.96,9189.6560141693,11128.932496213372,0.21102819072378232,0.36341553807304816,0.5543088718806268,0.5252756522733166
96,0.97,8777.03302870654,10758.549220702691,0.2257615056836768,0.3730801542846367,0.5555225230853338,0.4890165469951666
97,0.98,8377.842932544376,10433.161197012718,0.2453278583779961,0.3679825079639643,0.5493771051970054,0.4929435321170339
98,0.99,8000.817725086742,10122.441250885653,0.265175835608217,0.36148228941712995,0.5498263135504657,0.5210325087766541
99,1.0,7668.791851473892,9872.356617635178,0.2873418406496162,0.37071557702784474,0.5647824624333152,0.5234926650813325
