,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
29,0.3,1919.4051762312442,1928.4773286486115,0.004726543686404128,0.00036520827303962433,0.0012728139830970515,2.485172919286398
30,0.31,1917.7596874765218,1927.1384797082123,0.0048904939930360936,0.0003586345353628517,0.0013514187632599388,2.768233758895051
31,0.32,1916.0457349094986,1925.7705834730145,0.005075478307398074,0.00034005915283443497,0.001475816436264138,3.3398815293251953
32,0.33,1914.3223155983017,1924.3691547219198,0.005248248448944226,0.00032343483425030766,0.001512979527276976,3.677849653343382
33,0.34,1912.6752626392617,1923.0300443223564,0.00541376881133826,0.00030826197273048264,0.00152980984966153,3.962694023239325
34,0.35,1911.0141214692385,1921.726643790423,0.005605674076834433,0.00029249563246575277,0.0016752368596594056,4.727391023028534
35,0.36,1909.2568789422137,1920.3717041598945,0.005821545199218514,0.00028646652058206593,0.0016400895081251211,4.725239741079181
36,0.37,1907.4479322210373,1918.9392006348085,0.006024420493822236,0.00028903407024864146,0.0018913592520270269,5.543724241228675
37,0.38,1905.5516257502472,1917.4150353777477,0.006225708853639489,0.0003001517278648986,0.0020572940042074186,5.8541801136438165
38,0.39,1903.6759751861193,1915.9624346856924,0.006454070787110577,0.00033382465836562345,0.0024061384522793437,6.2077912520291
39,0.4,1901.895121023617,1914.554812524148,0.0066563562630717055,0.000362377580835205,0.0027522325345914565,6.5949304817591985
40,0.41,1900.0747290483255,1913.0898414210394,0.00684978973391881,0.00042763936962839056,0.0027544187921205833,5.440985062984529
41,0.42,1898.1519693139157,1911.5402310179586,0.007053313918211845,0.00047784344364205477,0.003317594494860306,5.942848204788733
42,0.43,1896.0785317615682,1909.9277766738787,0.007304151531869252,0.00048283910406196357,0.0035942146208107787,6.443917840485279
43,0.44,1893.9146690483435,1908.3633129046825,0.007628983550562518,0.0005444384635811948,0.003935312182264839,6.228203820096093
44,0.45,1891.782861659448,1906.9592299912347,0.00802225701446213,0.0005429451627721638,0.004360877789509044,7.031893621159307
45,0.46,1889.708584367293,1905.6996573104993,0.008462189924675734,0.0006274373516984785,0.004785692983061904,6.627363863670198
46,0.47,1887.6378441009251,1904.5293655946284,0.00894849695162181,0.0006190829713703574,0.0052735445320412095,7.518316245022977
47,0.48,1885.5100600943113,1903.3065524838291,0.009438556052375313,0.0006148090658236892,0.0052264883171596,7.500994223560161
48,0.49,1883.2466740898797,1902.0373721671453,0.00997782092797106,0.0006989338256007415,0.005130203192347154,6.340041366488002
49,0.5,1880.964968665985,1900.7104012020627,0.010497501476639082,0.0007080935191960621,0.005542502554331449,6.82735952819362
50,0.51,1878.7918826459613,1899.5107632655288,0.011027767796392807,0.000803739175024483,0.005526785611700502,5.876342205830826
51,0.52,1876.7513558689743,1898.4364447416694,0.0115545880944119,0.0007503725031608385,0.005887085012968419,6.845550027712773
52,0.53,1874.7687176270438,1897.4097258725615,0.012076694065055182,0.0007544309496042869,0.005766633998597156,6.64368694261796
53,0.54,1872.6775585583316,1896.2706456410556,0.012598584831062354,0.0007712028860331081,0.006172631710655941,7.003901207380785
