,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
71,0.72,1842.2725657694134,1879.3149152334508,0.02010687785961074,0.00115895737963716,0.007914383027469895,5.82888186099448
72,0.73,1840.5814865322254,1878.3575515004777,0.020523983993463224,0.0013475303922032185,0.008481347669793192,5.293993604052335
73,0.74,1838.8765892784459,1877.4140258175821,0.02095705430360506,0.0013745955460230503,0.00822893999157762,4.986444533001295
74,0.75,1837.4343297784717,1876.7017413701478,0.02137078368205425,0.0012911826327261372,0.008351611238104444,5.468187401553936
75,0.76,1836.25011206632,1876.2034969549404,0.021758138842894903,0.0013190447638931795,0.007941939904251372,5.020978303124924
76,0.77,1835.1536000588553,1875.7537983275934,0.022123596775461163,0.0013012556496649367,0.00792484431462618,5.090151705905574
77,0.78,1833.9124230361685,1875.142633311113,0.022482104247205648,0.00124367389676077,0.007855993736235831,5.316763386847051
78,0.79,1832.495015543106,1874.3111517278485,0.022819235976120344,0.00129856636759236,0.0077465768010192195,4.965483932393812
79,0.8,1831.084875349522,1873.4873557512237,0.02315702618296589,0.0013227487893474291,0.007530840853304223,4.693326589260779
80,0.81,1829.893680062407,1872.9072414082295,0.023506043992870485,0.0012917888026252968,0.007319160612493102,4.665911174967923
81,0.82,1828.9948287055936,1872.489579895885,0.023780685711983773,0.0011747182721713358,0.007225272005798358,5.150642393978641
82,0.83,1828.142234707566,1872.102865578701,0.024046614118166332,0.001192127998159668,0.007157058270459109,5.003598842999849
83,0.84,1827.1121964772233,1871.5593366751432,0.02432644272399731,0.001227360380378904,0.00711928427842869,4.800484024285405
84,0.85,1825.8949807318704,1870.8433060026293,0.02461714706764928,0.0011903577529638132,0.00724539116559905,5.086734133128555
85,0.86,1824.6720673366979,1870.0767130166219,0.024883729242480834,0.001095813821624676,0.006666804236553667,5.083884054929447
86,0.87,1823.677058621546,1869.5191103245795,0.025137154347757207,0.0010212059835834945,0.006497791132172093,5.362860418591377
87,0.88,1822.972056228805,1869.172605745806,0.025343531382799434,0.0010941617161672724,0.00622630918612024,4.690483494460319
88,0.89,1822.2522421762217,1868.7944430199789,0.025541030910283924,0.0011089992934993705,0.005905224994453288,4.324823044584419
89,0.9,1821.3706532823642,1868.2346063128211,0.025730047283896607,0.001122021266117763,0.005816204430385838,4.1836846644717625
90,0.91,1820.3043791410864,1867.4644283926195,0.025907782122562173,0.0010302993363046483,0.0056050398158873915,4.440205208702611
91,0.92,1819.2116203090072,1866.6896611990533,0.026098140733061825,0.0010146317520201684,0.005428712164797144,4.350426057521246
92,0.93,1818.3457756879934,1866.1466330246535,0.02628810096285128,0.00108179113726806,0.005429087076073256,4.018609312869577
93,0.94,1817.7158401921397,1865.7767602715815,0.026440282367986345,0.001065261099553239,0.005074794974094779,3.7638977676206364
94,0.95,1817.1027444312915,1865.393641850072,0.026575766046676996,0.0010478587835641346,0.004799004476642723,3.5798198687800546
95,0.96,1816.3334637474723,1864.8823955473279,0.02672908514259764,0.0009605580387830375,0.004859376377638348,4.05890969773659
96,0.97,1815.318704342584,1864.1210321580097,0.026883614264912037,0.0009342308315486295,0.004590889339685858,3.914084597353485
97,0.98,1814.2933068911748,1863.370887944725,0.02705052202261915,0.0010010976820626926,0.0042367858886700445,3.2321403441274983
98,0.99,1813.5161702646542,1862.8640403614968,0.027211155271717802,0.0009292972228556432,0.004395634976254982,3.730063609517317
99,1.0,1812.9783883023968,1862.5262464266202,0.027329535996630572,0.000967301484851657,0.004249547179158519,3.3931982383033548
