,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
0,0.01,464.093894546708,467.09935628043866,0.00647597774727493,6.661695339514027e-06,1.4471615746836864e-05,1.172362290571603
1,0.02,892.7786508708755,893.7187039655009,0.0010529520320725627,4.736633413287811e-06,1.2543527189799487e-05,1.6481946343178633
2,0.03,1275.2530161014543,1278.8798550844574,0.0028440152167532595,4.28995172541235e-06,1.0188827120245399e-05,1.3750447026920916
3,0.04,1611.0312615628584,1616.1454510368474,0.0031744818340941894,5.351748754830058e-06,9.718308835739484e-06,0.8159127569224023
4,0.05,1901.7506716484706,1903.9236591426118,0.001142624806993009,5.0049740949732576e-06,1.0484575049649261e-05,1.0948310322284058
5,0.06,2026.0077875578165,2029.5955701477926,0.0017708631783202033,4.662590774988252e-06,8.054610293811482e-06,0.7274967250008719
6,0.07,2015.6399216262341,2019.109884256209,0.0017215191030623966,4.49006279607072e-06,8.095056077750802e-06,0.8028825977299989
7,0.08,2006.5683555540168,2010.7029541722216,0.0020605321551894207,5.440622865320941e-06,8.950656649829652e-06,0.6451529303532519
8,0.09,1980.8577682694677,1986.2062226833682,0.002700069888699419,4.98163998369259e-06,8.096267498718519e-06,0.6252213177230128
9,0.1,1920.7032251733535,1925.7236948085715,0.0026138705706419962,4.858312391953313e-06,7.5489305664982154e-06,0.5538174488329113
10,0.11,1866.4628155907924,1871.8324034806096,0.0028768791132427474,5.171797662621298e-06,7.696257318020463e-06,0.48812034423629336
11,0.12,1813.7048187227874,1818.6884112979571,0.002747741817590299,5.455361220241805e-06,8.48243403415921e-06,0.554880362951151
12,0.13,1766.4368358246827,1771.8536393780184,0.003066514150678268,5.751210448466905e-06,8.888688793232998e-06,0.5455335659995624
13,0.14,1723.9216359623113,1728.994443076063,0.0029425972781644827,5.13289116497148e-06,8.07290832441571e-06,0.5727799528476005
14,0.15,1680.552830745317,1685.856509670179,0.0031559132374969767,5.54900665879063e-06,8.426677469704657e-06,0.5185920630236183
15,0.16,1633.7068000551947,1638.8187606438883,0.0031290563205839117,5.214679912170679e-06,8.401840878231935e-06,0.6111901439286151
16,0.17,1579.1628434528127,1584.2317792772544,0.0032098879766944144,4.950203619856346e-06,8.24596239830181e-06,0.6657824670535686
17,0.18,1512.6157710225473,1518.515588800628,0.003900407420776908,5.22914830521273e-06,8.292586942172134e-06,0.585838927900665
18,0.19,1433.4031745477628,1438.236082670254,0.003371632076938802,5.477466275548203e-06,9.180100148915663e-06,0.6759756586537611
19,0.2,1337.3973672667569,1342.8852239089492,0.004103385258943604,5.410315786752169e-06,8.808572510895756e-06,0.6281069087435971
20,0.21,1222.8671093903217,1228.810049332003,0.004859841184741809,5.4152197767125216e-06,8.70858240527216e-06,0.6081678610205878
21,0.22,1096.07891532224,1101.937300016888,0.005344856663834108,5.370329382501566e-06,8.730018302787404e-06,0.6256020219603093
22,0.23,983.9330349382618,988.2127594461816,0.0043496095323076744,5.00854672829709e-06,8.900716082606636e-06,0.7771055288991757
23,0.24,898.2921741040336,903.1392324095444,0.005395859437766326,4.812768142656757e-06,8.667999291899405e-06,0.8010423596085543
24,0.25,846.5796566263722,851.7043996340756,0.00605346817348007,4.4727418461714995e-06,8.335682064199735e-06,0.8636626818368176
25,0.26,831.6949829001044,836.7436756113078,0.00607036571700692,4.289056014697053e-06,8.680423652467882e-06,1.0238541121223856
26,0.27,854.8324197529118,859.7567158634447,0.005760539723044467,4.128001518943354e-06,8.520679758519235e-06,1.064117399041141
27,0.28,912.9797303697911,918.0872197300024,0.005594307507947205,4.09361369012677e-06,8.80536214309849e-06,1.1509997790792537
28,0.29,999.1884278576148,1004.8511591616757,0.005667330751820687,3.872140622105903e-06,9.025990877734497e-06,1.3310080285321924
29,0.3,1103.9799962628983,1110.3023397880038,0.005726864206332838,3.960963367734566e-06,9.737231580692538e-06,1.4582988219508959
30,0.31,1225.536052163772,1231.6329564207,0.004974887720490706,3.8061950546874864e-06,9.890298467133851e-06,1.598473889285716
31,0.32,1250.856723093733,1257.0389678272556,0.004942408366509055,4.140927555728691e-06,9.440380507413858e-06,1.279774369477615
32,0.33,1177.4132119783687,1183.4819718232573,0.0051543160745506356,4.069964371152103e-06,8.997576024476555e-06,1.210725992652749
33,0.34,1057.625291229014,1063.41797546856,0.005477066677191944,4.22502319558706e-06,9.065797464429706e-06,1.1457390988761254
