,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
0,0.01,26.331942608071305,27.25397898604511,0.035015888941333895,2.8445275412713553e-05,5.50706141458068e-05,0.9360197202096032
1,0.02,53.265058763097834,54.11582791483461,0.015972368593840658,1.605693788428149e-05,4.855151887795765e-05,2.023709702799926
2,0.03,77.45359632320306,78.4565239118289,0.012948754302392285,2.091977527712843e-05,4.988326600958703e-05,1.384502957071645
3,0.04,98.73031601449007,99.67358951482547,0.009554041133596147,2.1625123364257588e-05,4.4460198545656795e-05,1.0559512099311976
4,0.05,116.92051530638996,118.10806129397146,0.01015686583718467,1.3230954809992977e-05,3.5913771694389176e-05,1.71437490416523
5,0.06,126.20165255811429,127.25359646794287,0.008335421038517588,1.3475724386911084e-05,2.5746100407571645e-05,0.9105540947823723
6,0.07,125.57835502581094,126.55167056650393,0.007750663245214007,2.1178383750540628e-05,3.785189278231659e-05,0.7872890220600677
7,0.08,124.77497429143571,125.76237715432927,0.007913468774493948,1.622225904778847e-05,2.349719871517786e-05,0.4484541669540876
8,0.09,122.90465856087313,123.96819614038156,0.00865335449413962,1.887440473827919e-05,2.695698927436487e-05,0.42822990436850117
9,0.1,119.2369497641765,120.23823884708267,0.008397473139714506,2.250690954946947e-05,2.91786356528259e-05,0.29643012909845234
10,0.11,115.75926552466828,116.77342500095602,0.008760935651165092,1.9891787530308788e-05,2.4889142862559336e-05,0.2512270616522603
11,0.12,112.48617024898591,113.4900856792469,0.00892478984784395,2.083898799962598e-05,2.6520448632237334e-05,0.27263611038661417
12,0.13,109.46404227649361,110.45654883663983,0.009066964269776046,2.1966583804752526e-05,2.799568500977539e-05,0.274466947551419
13,0.14,106.6657589246756,107.66685016209799,0.009385310220586529,2.260236126063126e-05,2.943219240912739e-05,0.3021733468348864
14,0.15,103.83875102553408,104.82602076635314,0.009507719719936691,2.4276706914835523e-05,3.4806220345547376e-05,0.43372906661723776
15,0.16,100.75348017763918,101.74979288666239,0.0098886183114133,2.3979804780390175e-05,3.382545890937916e-05,0.4105810793355753
16,0.17,97.09383739428868,98.13120072717476,0.010684131565152244,2.067444692184494e-05,3.0288613855237785e-05,0.4650265600689114
17,0.18,92.75762646929957,93.73202219234989,0.010504750500195392,1.8844423103561235e-05,2.7040973096211508e-05,0.4349589237943443
18,0.19,87.53106398784362,88.49164570318828,0.010974180726034177,2.1026097278787685e-05,2.977687621210692e-05,0.4161865522303807
19,0.2,81.34950834023985,82.28550325618166,0.011505846009874476,2.310606709557151e-05,3.444684178072135e-05,0.4908137173774332
20,0.21,73.9432694263555,74.85127706855774,0.0122797875891405,2.257973845771878e-05,3.499656213671799e-05,0.5499099868782835
21,0.22,66.04322895796098,66.86845138950245,0.012495186025304195,1.927715657954322e-05,2.9292458018782315e-05,0.5195424645700735
22,0.23,59.04202462274516,59.83692274614777,0.013463259914979098,1.9904704708261737e-05,3.143088606402047e-05,0.579068191399726
23,0.24,53.84593851934157,54.65144011677461,0.014959375202341363,1.969982805233713e-05,3.248329757430779e-05,0.6489127462436948
24,0.25,50.7766014001722,51.6068322054052,0.01635065723855611,1.8230209096005613e-05,2.9103163959266573e-05,0.5964251318238205
25,0.26,50.0104833191255,50.860952136326915,0.017005810797196874,1.862263931588769e-05,3.222460842189851e-05,0.7303996428909223
26,0.27,51.566430811898954,52.472573066382594,0.01757232835813305,1.760075278655593e-05,3.0911014592232515e-05,0.7562325297724439
27,0.28,55.24933531821132,56.16445357527927,0.016563425637562412,1.5359698378710588e-05,2.9607024139524865e-05,0.9275784855620524
28,0.29,60.51270071885158,61.549996987607834,0.017141794308200398,1.6079914835340633e-05,3.229723293286853e-05,1.0085450242488396
29,0.3,67.09777670107131,68.09446907121693,0.014854327805614354,1.613845059766799e-05,3.329482486261865e-05,1.063074435871171
30,0.31,74.31686800768804,75.48163369597926,0.01567296523005668,1.3027221637718404e-05,3.3310368839094925e-05,1.5569818158808055
31,0.32,75.73806874184828,76.95040000241151,0.016006894296386687,1.4874828986444238e-05,3.0138103000912533e-05,1.0261142516917712
32,0.33,70.98530556774574,72.17451188474573,0.016752851980964545,1.6661790583517023e-05,3.278442310210403e-05,0.9676410490080587
33,0.34,63.50163501256681,64.57272427304079,0.016867113110741405,1.5361565831804308e-05,2.926635615928085e-05,0.905167512200372
34,0.35,55.6843653446675,56.52772986276988,0.01514544545640839,1.4900981280012294e-05,2.731342425927086e-05,0.8329950052288317
35,0.36,50.47612280854108,51.24211513143478,0.01517533994833875,1.629309343014128e-05,2.9914362791071912e-05,0.8360149298433452
36,0.37,49.10510582130216,49.852422756788144,0.015218721617371811,1.514507828877015e-05,2.9138494219326594e-05,0.9239579792025474
37,0.38,51.36707327719992,52.16681685488185,0.01556918715937261,1.465074943509736e-05,2.8318166577715172e-05,0.9328817753087857
38,0.39,56.650624890353086,57.497012151644306,0.014940475289185295,1.4413583172827858e-05,2.9788057809389095e-05,1.066665689732504
39,0.4,64.19998193856159,65.21236342884691,0.015769186528029833,1.4133304631743511e-05,2.941519495071897e-05,1.0812680202655658
40,0.41,73.52209934202611,74.55166001885063,0.01400341782999126,1.441601716033582e-05,3.211953427616898e-05,1.2280449529806718
41,0.42,82.68015642192188,83.9412405909836,0.015252561480729732,1.4060102883573932e-05,3.0347139134158184e-05,1.1583867049516394
42,0.43,83.2248362103332,84.35409375073178,0.013568756537346793,1.4111269510775274e-05,2.8277236533740044e-05,1.0038761581406783
43,0.44,80.79492457658164,81.8552288844864,0.013123402410008422,1.3945939179930454e-05,2.8212699259317652e-05,1.0230046105405677
44,0.45,77.1723231020991,78.17926981113527,0.013048028989667504,1.4252193410614418e-05,2.8529335327720788e-05,1.00175050294177
45,0.46,72.48670601939789,73.45788821870366,0.013398073283201528,1.4514923976071002e-05,2.9070116691012645e-05,1.002774298986135
46,0.47,67.25884476984328,68.24515807050334,0.014664440105017773,1.49510736487034e-05,2.897923415067277e-05,0.9382711122679763
47,0.48,61.71093612259515,62.72650534848627,0.016456876036908374,1.5131782969429984e-05,2.9544763348924388e-05,0.9524971649813017
