,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
33,0.34,97172.80561397897,97312.99392340503,0.0014426701847320977,0.21315299713111457,0.21595408942092476,0.013141228730118026
34,0.35,97451.28469048114,97613.49694213948,0.001664547082919965,0.23569834198227627,0.23662471309989275,0.003930325134345436
35,0.36,97543.22365158628,97743.22134065673,0.002050349389567385,0.2261227952721669,0.22609811513129427,-0.00010914486017610248
36,0.37,97527.12482922766,97685.95665523897,0.0016285912897506805,0.23520945343298236,0.23325782794479022,-0.008297393917239826
37,0.38,97536.88952722584,97704.27702981442,0.0017161455875815967,0.26714811109920444,0.2681613887755585,0.003792943443188923
38,0.39,97392.37036540106,97572.44144299239,0.0018489238624723736,0.25073709657445253,0.24931551470607666,-0.005669611269323083
39,0.4,97296.15873563357,97501.03798787379,0.002105728066787327,0.27817237057924915,0.27806074157567773,-0.0004012943605397057
40,0.41,97088.63120003452,97283.98470366275,0.002012115128348313,0.2730963787093533,0.27355145847012163,0.0016663705425865594
41,0.42,96876.24422754996,97113.58578385247,0.0024499458891595882,0.25970644793226244,0.2598106024162328,0.00040104696976017706
42,0.43,96666.57522801214,96895.91471522849,0.00237247969813148,0.29666061955345685,0.29804032334584674,0.004650781739978349
43,0.44,96371.6785588307,96602.18875486702,0.0023918873208752522,0.2796209961187343,0.2795401813589432,-0.0002890153490361369
44,0.45,96104.01819362381,96387.32296351423,0.0029478972390066804,0.2726987138763694,0.27308524952596414,0.0014174458108004995
45,0.46,95834.32749529972,96124.08810454831,0.003023557600096982,0.30306250435940985,0.30464391295852,0.005218093879520991
46,0.47,95512.75548319127,95799.90871661506,0.0030064385847847763,0.28476826010403294,0.2857187274963521,0.0033376872547941083
47,0.48,95213.03279807139,95539.82058025798,0.0034321749090762133,0.27133096924449074,0.2704907321618879,-0.0030967238459451707
48,0.49,94952.87475889408,95306.25574275479,0.0037216459718363293,0.30260726088445766,0.3057082871499682,0.010247692855904766
49,0.5,94632.12444920119,94986.59937301549,0.00374582020510994,0.2930032785872311,0.29648246852629756,0.011874235523377186
50,0.51,94323.23202455748,94680.25976442116,0.003785151676850118,0.26343983611544697,0.26429954169852543,0.003263384899395927
51,0.52,94076.20067505057,94473.91338499205,0.004227559224199817,0.2962765596737069,0.29905641165131824,0.009382625411449297
52,0.53,93760.4981153783,94162.73675095264,0.00429006504508278,0.30002484107409977,0.3038780531742441,0.01284297688934588
53,0.54,93399.06441343128,93805.98079482924,0.004356750080458438,0.26809184671853736,0.2701566966205739,0.007702024240238803
54,0.55,93098.3229435751,93543.15928105351,0.0047781348085937925,0.29457567538232643,0.29821228362758506,0.012345242832894288
55,0.56,92708.06664098146,93170.43646124071,0.004987374206063544,0.30637333260694,0.3106133910531454,0.013839515372067845
56,0.57,92249.45204901067,92713.54277494401,0.005030823659383676,0.2760122648041676,0.27930025484833565,0.01191247804332507
57,0.58,91833.77941731922,92334.51974960227,0.005452681305944562,0.293390452642766,0.2974592865630613,0.013868324219975747
58,0.59,91327.42539834525,91851.50332973726,0.005738450734881884,0.30862770722172067,0.312817504339592,0.013575570241531665
59,0.6,90742.45986889175,91270.53167133886,0.005819456549999824,0.28126481339802595,0.28575954608076765,0.015980430073850194
60,0.61,90176.9687883553,90743.42919724832,0.006281652804525972,0.29342487978829135,0.297395133499541,0.0135307330248009
61,0.62,89534.77294002162,90124.33015103213,0.006584673101315053,0.31088506820338135,0.3159424228919781,0.016267602422411098
62,0.63,88808.78982746071,89425.8041894494,0.0069476722201420316,0.2882731023583067,0.29244174444183746,0.014460738963947284
63,0.64,88085.39333482721,88745.3086584332,0.007491767915453806,0.2977862923924893,0.302415306806308,0.015544753173922343
64,0.65,87293.62072274846,87991.75042724691,0.007997488232453609,0.3130098754267663,0.3187133675518023,0.01822144466611375
65,0.66,86422.56195513265,87146.84312299252,0.008380695404932359,0.2968127172539021,0.3018028611925359,0.016812433054763876
66,0.67,85545.45483513083,86328.19439255407,0.009149984168437486,0.30537808789941506,0.3107836039791217,0.017701060730614948
67,0.68,84604.42665395979,85419.38572743395,0.009632581954694075,0.3160710495052816,0.32205684748215546,0.018938140605547105
68,0.69,83589.87341844107,84448.44230613366,0.010271206936690591,0.30330352109068826,0.3079083807942337,0.015182348318892647
69,0.7,82560.16298360241,83471.2779734052,0.011035770241681231,0.31263140807294887,0.31907446295460207,0.020609109370578027
70,0.71,81471.86935834678,82422.14464744077,0.011663845405514017,0.31846219278890553,0.32521776545997144,0.02121310731394699
71,0.72,80317.70498269761,81300.82852361385,0.012240433676834028,0.30679950617972773,0.3124540832695059,0.01843085460009064
72,0.73,79152.16904201025,80181.84502224074,0.01300881571146828,0.317200328787831,0.32456391171386334,0.023214297898656033
73,0.74,77910.91074493827,78993.50849852274,0.013895329206568219,0.3225703213515994,0.3311671603859914,0.02665105394188294
74,0.75,76612.68978952007,77739.24822635445,0.014704593193756832,0.3116550006802614,0.3180073004143357,0.020382473312505534
75,0.76,75299.43376995336,76469.20143890606,0.015534880016846442,0.3184807179053335,0.3270969747873382,0.027054249747596293
76,0.77,73916.12676038686,75143.69565322701,0.016607592235176938,0.3257854768697431,0.3346821396411224,0.0273083467589208
77,0.78,72472.3782781338,73723.46256207456,0.017262911935073788,0.31640774952283124,0.32446099713379795,0.025452118739543117
78,0.79,71038.77794212176,72324.0025067204,0.01809187322515271,0.3188256990742022,0.32883581977591547,0.03139684388924846
79,0.8,69516.2193203218,70861.7911353728,0.01935622834795958,0.32646554410711104,0.33688563366650787,0.03191788458992195
80,0.81,67934.01690199936,69339.46283127862,0.020688397262107028,0.31983296729144955,0.33014595992639234,0.0322449331045509
81,0.82,66358.09064538576,67795.49263210419,0.021661292130899623,0.3176845542868576,0.32790142709698045,0.0321604329585925
82,0.83,64703.0922433487,66206.19149258074,0.023230717375591237,0.32582567516957284,0.33740364277487256,0.03553423958770008
83,0.84,63023.42922840098,64562.516695920036,0.024420877860220847,0.3210100811825316,0.3342679698353504,0.04130053674320644
84,0.85,61277.01286209953,62883.47415428364,0.026216377351803377,0.31575399313933655,0.32662152528265087,0.034417718791979635
85,0.86,59535.87137755294,61185.57688012908,0.027709437426629124,0.32203695364804513,0.3359499436989644,0.04320308552578345
86,0.87,57742.95784672893,59438.963205257685,0.02937163979425117,0.32103923889655206,0.33589552489380814,0.04627560807930764
87,0.88,55877.691131635205,57689.13602341604,0.03241803401492516,0.3153708246975433,0.32995827660575655,0.04625491886322508
88,0.89,54030.13477056382,55901.82883829775,0.03464166942544167,0.31481075165576966,0.33094146686177567,0.0512394037407089
89,0.9,52152.807564806986,54122.46355996743,0.0377670174843967,0.319063812168425,0.3351778784447263,0.050504211576946734
90,0.91,50248.73979073082,52275.9254236283,0.04034301439876975,0.3146691440193094,0.33151150760728265,0.05352403916330517
91,0.92,48338.459938153275,50460.90727482455,0.0439080462924728,0.31090851855909835,0.32723065937142526,0.052498210367383
92,0.93,46435.90928681358,48654.15158844077,0.04776997663437821,0.31162792206071055,0.3293052924046825,0.05672588716401372
93,0.94,44557.69923149523,46866.34159780518,0.051812423130638274,0.31307995363159624,0.3305618394367584,0.05583840677877827
94,0.95,42733.08035306139,45136.27138352801,0.05623725251284051,0.3077128816815993,0.3256427677793946,0.05826823368528311
95,0.96,41022.80547575264,43489.053224583484,0.06011894409046614,0.3038383972324009,0.32086817513308535,0.05604880112522004
96,0.97,39361.84098190963,41907.332788102525,0.06466902316288481,0.3027703160941785,0.32130144375937514,0.061205232746239346
97,0.98,37783.50294676228,40428.96785591039,0.07001640141401455,0.3030724128523561,0.3217973672894605,0.061783764021525744
98,0.99,36318.73023406809,39032.263238683576,0.07471442385587879,0.3018679671326,0.3200914515671817,0.060369056735909865
99,1.0,34925.414162210735,37707.756304601644,0.07966525835508631,0.29821792249729817,0.316036855607093,0.05975138234676769
